CCG16CD,CCG16CDH,CCG16NM,STP17CD,STP17NM,FID,Product,LiveDate,ServiceIdWhitelist,ITKServiceIdWhitelist
E38000179,08T,NHS Sutton CCG,E54000031,South West London,53,Pathways,14/06/2018,1500556137|1438690628|160629|1325842586|163218|162866|1325842083|1325843190|1325842676|1325841220|1325842459|1325842220|1325841336|1325844566|1325843306|1325842704|1325843939|1325841769|1325843823|1325842370|1325843074|1325841685|1325844146|1325841917|1325844935|162887|1325841417|1325842469|164810|1325842976|1379673112|1325844263|1325781657|1325781101|1325842834|164381|163647|163703|162865|159142|164574|163037|164063|159765|162524|163724|163365|164557|162005|164136|161405|162275|164860|160801|164209|163691|161703|164195|159184|164534|164163|159075|161422|160247|1325842261|1325843715|1325841616|1325842746|159372|164846|163608|162052|160595|159927|163451|159920|159324|159322|160585|160011|160914|162289|161122|160594|162492|160593|159192|160451|160591|160449|162076|164037|160441|162793|159355|159214|163011|159124|160587|164920|164921|164066|164212|161093|161480|162747|160338|164806|159438|161095|162860|162963|159925|1441377150|162113|160452|160295|162460|163032|163712|159090|163250|161939|161742|159011|159768|161530|164583|159004|163252|161860|162218|159865|164517|1325843925|161853|159770|163461|160289|164060|159429|162437|163316|160300|161223|160209|162124|159134|162527|164210|1325844406|160455|164782|164958|158935|163106|162765|1325844820|164797|160242|163695|163105|1325843611|164552|161028|162459|162038|161091|161222|162867|159771|1325843853|159938|162366|162409|163716|1318422569|1360669326|1350020798|55|1341496577|1400161095|1441288596|1448533790|1490304517|1412086173|1412088023|1464175502|1328889475|1463136834|1353323670|1348661804|1352908513|1398239647|1398238159|1398238824|1398239001|1398239198|1398239327|1398239493|1398239802|1398240909|1398239964|1398240150|1398240334|1398240428|1317115552|1475055548|163697|162901|161038|160387|162495|160244|161618|164236|1325782383|163253|159085|164104|163327|163328|164981|163836|161964|162935|159290|161529|163787|163338|161873|163786|163784|161875|162255|164509|159119|164677|160351|164359|161005|164110|163298|161919|162929|1392632426|161273|162414|163299|159268|161008|164361|163090|1344428722|1394636495|163245|161927|161871|159339|164886|160352|160365|163166|161148|161132|164531|164681|162093|159288|163632|164240|164887|159513|159482|160680|159441|159506|1325782177|159514|160311|160660|160656|163779|163778|163797|163798|163785|163789|163791|163790|163837|164919|163783|164692|164678|164676|159087|159489|160659|160679|1325781859|164109|163336|158984|159043|160367|1392632138|159241|160299|160370|161029|161053|162938|161149|161714|162817|162940|163237|163361|163602|164077|162716|164690|164785|160045|160897|162628|162158|162565|1464269286|162327|162181|161970|164280|158985|159655|164067|160288|159656|159463|164040|159607|159657|1397643812|163319|159610|158970|162126|163289|162778|161729|164998|163995|159337|158962|160409|163907|159608|163381|159683|159536|163369|161968|161288|161208|163085|161560|160379|164519|163223|159617|159605|159177|162227|162144|163452|160410|163255|163354|163382|159263|159706|159684|159487|159006|164024|163023|161424|161322|161562|159013|159591|162751|161521|159705|1398959389|164357|160864|160691|159485|161460|163543|160220|163754|163383|159460|164796|164128|160411|163068|161323|162182|159682|158969|160412|163181|159285|162183|159205|164004|159174|161121|163364|1362051204|159689|162184|162435|162307|161626|159658|161861|161444|159604|163607|163066|163078|161954|161248|159078|162482|162334|162971|164536|1434032356|162270|163768|160098|163853|162197|159169|159461|164566|159609|159223|165008|165011|163318|162073|159079|159193|159121|159687|161192|159690|161563|163540|160420|162831|163123|164515|164803|164002|162364|161605|163376|163887|162145|162010|161103|161783|164358|160256|158952|1433944792|159206|1398959802|159262|163570|1434036783|159261|163021|159145|163462|161925|160221|162185|163553|161520|162302|159659|161478|1334226749|159680|164907|159590|161167|162027|159911|163463|160414|164117|160052|162032|159477|163084|160865|163537|164005|162159|164023|1434028398|163672|163571|162384|161175|164081|162167|1325841668|160879|161136|161844|159688|164830|159594|161898|160628|159993|159650|160297|2000000567|162015|163363|163628|159869|161932|159660|162874|161259|163968|164769|159173|162160|164025|164119|159080|159593|159872|161108|160294|162487|162228|1433938806|159260|159592|163177|162072|159208|163303|159462|163583|161493|164065|159681|162064|164045|162792|159022|161608|159606|164983|162749|1426672449|1325841459|164616|160044|159274|159389|160391|163565|160413|163845|159483|162528|162363|162739|160222|161855|2000000670|162352|162727|161084|164006|160200|161082|159077|163617|159774|164768|159686|162195|159048|160392|160100|163391|159484|163246|159599|161862|159478|163630|1394195975|1353340628|1353344373|1360690458|1360748510|1360749743|1360749156|165781|1350912457|165907|1439977505|1437739877|1316786944|1317050666|1352760148|1410360499|1409832771|1493990658|1494328885|1453386966|1436371364|1405514240|1472573839|1352473604|1353664390|1353668167|1352474162|1435147006|1455205203|2000005325|1442246622|1472574402|1454277843|1392909986|1392651999|1392717025|1392912678|161023|1392823682|1392980718|1392981177|1402928974|1392635627|1392914145|1394731192|1329239125|165739|165743|1390226137|165740|165742|160461|160508|158906|158997|160480|160462|159143|160562|160570|160481|160535|158900|159302|159301|160490|164158|160477|160547|158916|159379|160542|160467|159791|160552|159891|158890|159905|1394550049|158895|160008|1394550663|158885|160137|160487|160208|161338|160486|160482|160266|1394552005|1369926703|160471|164216|160496|160556|158893|160567|160460|160577|162045|160515|160428|160509|162244|160558|160459|160489|160579|160861|160863|160899|160513|158915|160968|160491|160548|161097|1441377988|161157|160473|161209|160530|1450716355|160544|161302|161303|161339|161371|164215|161394|160806|160538|161570|161601|161701|160474|164312|160526|160559|160573|158889|160553|161901|160475|158898|160531|160534|160497|160576|160525|162033|160550|160560|160571|160469|162245|160494|162350|160532|162522|160581|160546|160536|160540|158923|160434|160554|160539|160458|162839|160488|164500|160478|160495|160580|158887|163074|163086|158914|160611|1394551429|160514|160572|160512|160476|158913|160493|165001|163178|160543|1319536678|1379673731|163384|158918|163512|160529|160466|160464|163706|158880|160376|164607|160557|160468|158894|161820|160582|160565|163765|160537|158901|163919|160484|161826|158896|163104|160541|160485|160510|160437|164038|160527|160463|160551|164167|1389623193|164268|160483|158912|160569|160584|164626|160575|160533|160578|164776|160511|164966|1435062372|1435064329|1435070071|1435064911|1435141077|1435142037|1435066580|1435052080|1435057821|1390841547|1391618266|1398684829|161980|1317301651|1317301802|1317301501|1317301221|1392636674|1434719916|1431953014|1434552607|1434552199|1392638810|1434551968|1434552362|1469100897|1434720126|1434717883|1469098307|1392639659|2000005159|1434719465|1392644545|1469103212|1434717557|2000005158|2000005162|1469103827|1392639261|1469104275|1439568084|1392638031|2000005164|1432044119|1999999776|1999999994|1999999730|2000005165|1392641372|1434718140|1999999731|1392640706|1392639494|1469106033|1435762848|2000005166|2000005228|2000005167|1434551715|2000005229|2000005231|1392640005|1318611560|1999999955|1425396657|1425397087|1424274296|1999999782|1333447194|1425397195|1425397484|1425397355|1425397595|1425397681|1437171403|1465481022|1443456210|1399392960|1318591328|1363003454|1363005622|1363005003|1318611966|1497603492|1500382300|1500383747|1461057272|1461156060|1391784043|1398686012|1402313456|1460108273|1405429939|1467904823|159810|1393514182|159250|159400|159523|159486|159505|159507|160665|1392733989|160855|1439287324|160703|161825|160666|159416|160678|159879|159115|163799|159756|163292|159808|159815|159860|160113|160140|160141|159878|160241|160264|160274|163290|160356|160386|160947|160919|161185|159374|161474|161773|161790|161815|161872|161908|161929|162330|160671|162034|164523|162131|162132|162212|159329|162351|163128|1392640990|162388|162489|162859|162919|164914|1392641297|1392803914|163014|163015|1393428160|1392737564|163182|163243|1393433461|163293|163294|163337|163404|163408|163603|1394637456|1393432782|1392737298|159308|163822|163796|163821|163792|163793|159811|163820|162974|163092|163095|163824|163835|163291|161850|164856|163769|163945|163944|161277|164118|164305|164423|159847|1393505153|159362|1394642190|164682|164685|164621|1393505754|164689|164931|161879|1460547977|1450702370|1460364814|1459948084|158882|163611|159827|2000004468|159825|1319033475|159001|159058|1399049349|159068|159072|159081|159166|159168|162191|159188|162100|159229|159296|159310|159309|159335|163766|159361|161926|1320332509|159436|159709|159663|159668|1320337396|159589|159685|159676|159661|159672|159662|1320337650|159679|159654|159671|1450351588|159666|159710|159707|159653|164999|159673|159675|159674|159669|159678|1434023269|159708|1433934708|159677|159667|159652|159696|159664|159717|160278|159802|159805|159819|159826|159828|159853|159861|159888|1434020854|159890|159904|159952|159958|159998|160020|160021|1433756910|160078|160181|160202|160229|160263|160275|160276|160279|1319031920|160372|160373|162504|160400|162411|158978|160389|160383|160406|160396|1319031566|162505|160402|160403|160407|162773|158975|161597|158977|160385|158974|158973|158972|160408|158976|160418|160426|160630|160866|160867|160909|160935|160960|160961|160382|161081|161088|161104|161106|161290|161169|161171|161172|161218|161219|161254|161270|161357|1375261915|161607|161404|161406|161441|161440|161459|161463|161483|161561|161565|161598|160645|161625|161832|161837|161842|161896|161917|161921|161922|1319036644|162801|161999|162016|162024|162025|162042|162085|162101|162087|162127|1397726440|162203|162180|162200|1320333363|162186|162204|162199|1397728671|162188|162207|162194|162208|162201|162202|162192|162206|1434021916|162205|163557|163555|163561|163562|162209|162226|162229|162262|162263|162264|162271|159388|162284|162341|162374|1319037173|162395|162406|162427|1419332913|162425|162426|162428|162458|162507|162513|1409583661|162753|162758|160384|162785|162882|162961|162972|1418219976|162978|162979|163082|1320331441|163063|163070|163075|1320318103|163080|159321|1319018619|163088|163102|163109|163113|163118|163122|163149|163209|163238|163089|162187|1434040743|163257|163268|1329911252|163950|163310|163347|160024|163368|163370|163390|1319031130|163427|163447|163456|163467|1433164167|1433930590|163481|163488|163618|163516|163564|163558|1482151413|163569|1450349487|1319019114|163596|163605|163619|163645|163483|163646|163644|163690|163279|163728|163733|159042|163852|160104|163875|163909|163924|163926|163936|163949|1320317370|164018|164009|1319033123|164017|164011|164012|164015|164008|164020|164010|164022|164036|164572|162241|164059|164074|164073|164083|164111|164100|164101|1397731999|1319019341|164345|164385|164490|164545|164930|163767|1320329375|163215|1320317603|164590|164598|164628|164610|164622|164641|1421671797|164780|164792|164805|164822|164182|164193|164186|164183|1442318199|164838|164859|164864|164882|164888|164904|164913|1434019930|164965|1397732423|164969|1436366785|1436367747|1436369122|1436370413|1436370594|1436371157|1394193957|2000001488|1496146585|2000001564|1338300661|1400163339|165746|1453988722|1403169397|1463589526|165809|1439982503|1439982349|1439981072|1439981932|1438253426|1439982664|165805|165812|1439982165|165810|165811|165904|1328113322|1412089702|1338552270|1411478660|1411475538|1411476595|1456494743|1318596346|1411477100|1436260422|162393|1311848220|1345450584|1339149204|1486567634|1317382251|1361807864|1479989404|1483706822|1339151390|1339152557|1339164181|1345450584|165907|1352123879,2000005325|1475055548|1454277843
E38000180,10D,NHS Swale CCG,E54000032,Kent and Medway,54,,,,
E38000181,12D,NHS Swindon CCG,E54000040,"Bath, Swindon and Wiltshire",55,,,,
E38000182,01Y,NHS Tameside and Glossop CCG,E54000007,Greater Manchester,56,,,,
E38000183,05X,NHS Telford and Wrekin CCG,E54000011,Shropshire and Telford and Wrekin,57,Ask NHS,01/03/2017,,
E38000184,10E,NHS Thanet CCG,E54000032,Kent and Medway,58,,,,
E38000185,07G,NHS Thurrock CCG,E54000026,Mid and South Essex,59,Pathways,18/06/2018,1354568314|1354738049|1354566515|1354736703|1354736590|1354737704|1354567219|1354736827|1368028698|1354737800|1354570127|1354738737|1354738525|1354737590|1354738628|1354737146|1354737363|1354737478|1354569808|1354738296|1354566873|1354738171|1354570237|1354566732|1354567962|1354568204|1354568062|1354568699|1354566223|1354566357|1354738405|1354569217|1354737049|1354568862|1354737912|1354571412|1354736929|1354568967|1354571078|1354567723|1354569112|1354738858|1354567309|1354736348|1354736458|1354567870|1354570019|1354567106|1354482006|1354569352|1354570960|1354395640|1353528811|1353529144|1354393775|1354393871|1353533623|1353535204|1354398045|1354395324|1354395501|1354397334|1354393136|1354393287|1353527779|1353528018|1354393978|1354397898|1354396102|1354397464|1354396697|1354396895|1353533442|1354396459|1354312359|1354397613|1354312496|1354398695|1354394463|1354397766|1354395174|1354393530|1354397144|1354394733|1354392999|1354483622|2000000266|2000002124|1354484115|1354481795|1354482195|1354480980|1354480622|1354483745|1354479895|1354564720|1354483373|1382543706|1354483850|1354479416|1354481101|1354481195|1354480124|1354480000|1354484231|1354480502|1354484380|1354564561|1354565273|1407157843|1354480848|1354565854|1354479664|1354394980|1354483989|1354565078|1354483063|1354480731|1354479311|1354484530|1354564926|1353529411|1353529842|1354309527|1354307350|1354307515|1493993000|1354309700|1354309835|1354308446|1354309960|1354309346|1354308778|1353527487|1353528259|1353528508|1353530029|1354306543|1353530851|1353535359|1354311466|1354307869|1354306932|1354307088|1386927883|1354310494|1354310276|1354311643|1353535527|1354312215|1386257462|1354309193|1354311805|1354311908|1354306012|1354308579|1354307659|1354311292|1354310133|1354308228|1354306215|1354306699|1345544690|1345627677|1345544866|1345544299|1345547578|1345633973|1345629225|1345634823|1345554485|1345634158|1345628610|1345555199|1345547982|1345631745|1345632363|1345558426|1345555774|1345632210|1345558021|1345634364|1345628363|1345554720|1345634521|1345558628|1345559039|1345559209|1345558871|1345561936|1345559423|1345559581|1345559758|1345559956|1345561196|1345560921|1345560744|1345561362|1345561606|1345561767|1345562459|1345635502|1345563598|1345629694|1345563730|1345563961|1345564303|1345624036|1345624227|1345624352|1345625616|1345626425|1345625900|1345626845|1345626984|1345627156|1345627362|1345560378|1345560098|1345633686|2000004566|1443101883|1457432524|1345623792|1345626235|1345626601|1374669960|1346921611|1346922134|1346925494|1346923274|1346922487|1346860146|1346859036|1346921938|1346921697|1346923714|1346922047|1346921530|1346921810|1346924988|1346924894|1346861053|1346924602|1346925988|1346926226|1416931796|1346926633|1346926826|1352463005|1346927043|1346926293|1346926910|1346927165|1346929049|1346927660|1495117406|1346927759|1346928023|1346928120|1346928466|1346934940|1374500553|1346928562|1346928935|1346928212|1346928807|1346931850|1346932667|1345564117|1346934824|1346932350|1352462536|1346932770|1346935061|1346927391|1390391116|1346935152|1456311916|2000001471|1376408814|1346856827|1346925374|1346924795|1346925213|1376408360|1346927927|1376471285|1346928675|1346932180|1352470031|1346154274|1346154838|1346151417|1345645485|1345645834|1345646208|1346153799|1346229106|1345646353|1346147732|1346150895|1346146920|1345649282|1346143853|1346145498|1346145839|1346146328|1346146630|1346147159|1346228745|1346147503|1346148478|1346227407|1346227659|1346148974|1346228286|1346229612|1346149122|1346149413|1346151254|1346228452|1346149628|1346230452|1346149971|1346227817|1346227960|1345646730|1345646569|1345649007|1346230586|1438776390|1494595227|1346150711|1346150529|1346230303|1346228927|1346229242|1354830206|1441887636|1354910505|1441887856|1354830097|1354829397|1354831342|1354831728|1354909333|1354830401|1437041637|1354910600|1441890828|1354908692|1354911340|1354829509|1354830274|1354831259|1354829626|1354908827|1354831415|1354829837|1354829747|1354829301|1354740160|1354740325|1354740860|1354744144|1354744239|1354744037|1354744331|1354744440|1354828174|1354825544|1354826510|1354826747|1441891228|1354827511|1354828788|1354828932|1354740005|1354739845|1354740470|1354740756|1354741077|1450351577|1354825417|1354740577|1354824929|1354825045|1354825275|1354825760|1354826102|1354826290|1354829045|1354826628|1354827005|1354827349|1354744559|1354827177|1354827798|1354828053|1354828290|1354828393|1354828674|1354910016|1354909829|1354911277|1354909495|1354911627|1354910794|1354910146|1354909928|1354911026|1354910251|1354910900|1441891515|1354910414|1346935624|1346935795|1346936623|1346937294|1346936791|1346936906|1346937011|1346937200|1346937595|1346939201|1346938410|1346938942|1346939043|1346941971|1346939281|1346939732|1346937978|1346940509|1346942682|1346942409|1346937385|1346942804|1380811411|1346943394|1346942921|1346943113|1346943027|1346938778|1346937482|1346943202|1346943527|1346943276|1346939808|1347017582|1347018067|1347019151|1347018161|1347018313|1347268656|1423238305|1347264825|1347018926|1347030585|1347030659|1347030744|1347030816|1347031075|1347030926|1347265879|1347266252|1347267267|1347267624|1347268138|1347267705|1347018834|1347265988|1347017900|1347268817|1347018667|1347018545|1347269174|1346939963|1347269273|1347269398|1346943728|1346943924|1346943856|1346944420|1346944224|1346944100|1346944329|1363344496|1347013331|1346944576|1347016369|1347012924|1347013104|1347016601|1347015193|1347015462|1347015359|1347015544|1347015893|1347015644|1347014785|1347014919|1347012727|1347015814|1347016482|1347016690|1347015004|1347013856|1347016769|1426600863|1426601212|1351599399|1426853302|1426601676|1426601515|1346666352|1352717319|1351598809|1351598053|1346665508|1346667771|1346666715|1346665508|1359727731|1359727933|1359727362|1359726784|1359727619|1359728062|1359728205|1359727006|1374591761|1374592665|1374592929|1374592263|1346667771|1346666715|1376659643|1376659760|1376660513|1376660321|1374585416|1376658968|1376659444|1371821939|1346675191|1355318918|1355319594|1355311462|1448361685|1355309463|1355308911|1355321223|1355311291|1448533061|1448531013|1448621105|1448531597|1346673783|1355322250|1435940572|1412341802|1448621486|1448531227|1448531366|1435941808|1448537289|1412341335|1390489623|1448531837|1360761582|1435942002|1412342102|1351785399|1344863327|1346407659|1346407264|1346159622|1314807240|1490788161|1490784291|1490783588|1363255301|1363257010|1363256527|1357229629|1421072182|1357228966,
E38000186,08V,NHS Tower Hamlets CCG,E54000029,North East London,60,,30/11/2017,1454277430|158919|158940|159027|164894|159069|159727|159913|160054|160080|160646|160647|160650|160877|160904|160908|161092|161187|161804|162418|162429|162759|163573|163601|164218|164145|163904|164893|163219|164972|1469008170|1317663320|1463046159|1445261779|1334931148|159156|159350|159406|1483960952|1483962213|162931|161043|161015|161016|161055|161074|161274|1484051916|1484051079|1484051355|1483957617|163598|163788|164034|164679|164820|163373|159054|159258|159320|159334|159618|159619|159620|159621|159059|159622|159716|159728|159776|159146|159779|161112|159991|160053|160149|160303|158965|160405|158964|160635|160649|161078|161146|161168|1418996249|1387468693|161851|1420453373|162118|163541|162340|162358|162377|162728|162878|163059|163350|163531|163634|163698|163699|164082|164549|1359645596|1359645904|165705|165710|1395046555|165867|165777|165882|165927||1314810487|1316257218|1316714376|1316254395|1314807240|1314103900|1362152807|1437130537|1316254960|1316257310|1314807359|1478599266|1314104096|1314811530|1316255391|1461144780|1316347731|1316347968|1314807430|1314104261|1437573251|1507215263,1507215263|1454277430|1478599266|1383827857|1317137798|1317663320|2000002729
E38000187,02A,NHS Trafford CCG,E54000007,Greater Manchester,61,,,,
E38000188,03Q,NHS Vale of York CCG,E54000006,"Humber, Coast and Vale",62,Pathways,30/11/2017,1325259095|1325261515|1325601192|1325602447|1325603366|1325603866|1325604296|1325604514|1325604699|1325604945|1325605121|1325605526|1325605724|1325606038|1325673473|1325673868|1325675843|1325676145|1325676349|1325677775|1325678665|1325686817|1325687804|1325688356|1325688508|1325690328|1325690942|1325691128|1325691446|1325691673|1325692348|1325692638|1325773268|1325773842|1325774140|1325774533|1325862242|1325863667|1325864917|1325865146|1325865307|1326104131|1326106880|1326202953|1326203052|1326203402|1326203492|1326203584|1326203681|1326203781|1326203921|1326204029|1326204128|1326204239|1326204313|1326204551|1326204728|1326204815|1326204910|1326205034|1326205108|1326205241|1326205456|1326205551|1326205706|1326205804|1326205878|1326205976|1326206212|1326206327|1326206411|1326206516|1326206637|1326206743|1326207223|1326207297|1326207378|1326207469|1326207572|1326207651|1326207721|1326208242|1326208347|1326208426|1326208529|1326208582|1326208618|1326208665|1326208718|1326208803|1326208898|1326209172|1326209250|1326209345|1326209442|1326209498|1326209524|1326209603|1326209680|1334665210|1334667264|1336136864|1338456711|1338461239|1346661236|1350558234|1412958432|2000003638|2000003636|1441383850|1479139636|1479139963|1479220661|1487260300|1489766935|1490622876|1504687253|1504687546|1504687756|1504687943|1504688170|1504688550|1504688776|1504689044|1504689859|1504690420|1504690719|1504691238|2000000348|2000000349,1325771323|1380177025|1351611408|2000003638|2000003445|1336549578|1336549495|1327660471|1327676061|23694|1358518554|1354723053|2000003636|1490622876|1362471563|1362471380|1362412492|1362412557|2000003447|2000003446|2000004744|2000004745|1303902897|1497536006|1504709368|1339685543|1336549539|1338458092|1491294033|1491228465|1490622632|2000000330|2000000402|2000000404|2000000340|2000000326|2000000406|2000000325|2000000329|2000000339|2000000343|2000000328|2000000327|2000000350|2000000336|2000000408|2000000346|2000000411|2000000348|2000000352|2000000337|2000000403|2000000405|2000000344|2000000334|2000000407|2000000331|2000000332|2000000341|2000000345|2000000333|2000000335|2000000351|2000000338|2000000409|2000000347|2000000410|2000000349|2000000353|1329495581|1338457985|1479808152|1340019884|1340019693|1340019782|1362471653|1479806497|2000003632|2000003631|2000003633|2000003634|1490622134
E38000189,02D,NHS Vale Royal CCG,E54000008,Cheshire and Merseyside,63,,,,
E38000190,03R,NHS Wakefield CCG,E54000005,West Yorkshire,64,Pathways,30/11/2017,133643|147668|147669|147670|147671|147672|147673|147675|147676|147677|147678|147679|147680|147681|147682|147683|147684|147685|147686|147687|147688|147689|147690|147691|147692|147693|147694|147695|147696|147697|147698|147699|147700|147701|147702|147703|147704|147664|147665|147666|147707|147708|147711|147975|147977|147978|147979|147980|147981|147982|147983|147984|147985|147986|147987|147988|147989|147990|147991|148022|148023|148024|148025|148026|148027|148001|148005|148006|148008|148009|148010|148011|148012|148014|148015|148016|148017|148018|148019|147996|147997|147998|147999|148057|148058|148059|148060|148061|148062|148037|148038|148039|148040|148041|148042|148043|148044|148046|148048|148049|148050|148051|148052|148053|148054|153284|152682|153167|153187|153197|153229|1311694098|1318324523|1318328831|1318347352|1318427628|1320923945|1322221010|1322232574|1322233397|1327660471|1327676061|1334238418|1339405411|1339498194|1339508590|1339508680|1339508846|1339509284|1339509394|1339509569|1339509796|1339509894|1339510118|1339510184|1339510715|1339510801|1339510885|1339510970|1339511072|1339511179|1339511248|1339511318|1339511389|1339511620|1339511778|1339511833|1339511881|1339512933|1339661573|1339747154|1340101417|1340102189|1340180144|1362471380|1367586353|1382425321|1382425612|1383644467|1383645387|1391523686|1400842328|1400842669|1400842833|1400842926|1400843027|1400843082|1406034352|1406037013|1439980676|1439981501|1439985896|1439986763|1439987257|1439987667|1439988062|1439988400|1439988837|1439989172|1439989865|1439991024|1447173460|1466609014|1494512343|1505206474|2000000952|2000000352|2000000353|2000004971,1325771323|1380177025|1351611408|2000003638|2000003445|1336549578|1336549495|1327660471|1327676061|23694|1358518554|1354723053|2000003636|1490622876|1362471563|1362471380|1362412492|1362412557|2000003447|2000003446|2000004744|2000004745|1303902897|1497536006|1504709368|1339685543|1336549539|1338458092|1491294033|1491228465|1490622632|2000000330|2000000402|2000000404|2000000340|2000000326|2000000406|2000000325|2000000329|2000000339|2000000343|2000000328|2000000327|2000000350|2000000336|2000000408|2000000346|2000000411|2000000348|2000000352|2000000337|2000000403|2000000405|2000000344|2000000334|2000000407|2000000331|2000000332|2000000341|2000000345|2000000333|2000000335|2000000351|2000000338|2000000409|2000000347|2000000410|2000000349|2000000353|1329495581|1338457985|1479808152|1340019884|1340019693|1340019782|1362471653|1479806497|2000003632|2000003631|2000003633|2000003634|1490622134
